DATE,AVG_HEALTH,close,volatility,volume,market_cap_ada,olrs
2024-10-14,3.245828878,0.0028018138690202457,5.331133060151534,1509828.5169730003,208575023.75096834,54.97
2024-10-15,3.215938148,0.002753537148605213,2.8549253272572,680546.3319179995,204981166.85043648,54.11
2024-10-16,3.177992789,0.002728745050749873,1.6529628781622046,520056.95373,203135572.30320764,54.66
2024-10-17,3.370549939,0.0029948692537866356,11.88976554248903,2831843.111384003,222946617.77729914,60.43
2024-10-18,3.380906467,0.002987849308760958,8.671966477074813,1925949.5320430007,222424033.0272375,54.95
2024-10-19,3.451047719,0.002951547935678427,8.157626659268617,1643769.836287001,219721655.17244828,52.34
2024-10-20,3.381711933,0.002938014131837431,2.4508821195731754,570845.723024,218714160.17472956,49.29
2024-10-21,3.496404716,0.002940226168899751,7.9243615796547875,2877005.1333530024,218878830.5291428,50.8
2024-10-22,3.4631953,0.003011113182235999,5.8743766544771665,1118176.630798,224155862.18842763,49.41
2024-10-23,3.347303397,0.002793316965393505,11.462333399613886,1845151.1155219998,207942489.9858411,60.37
2024-10-24,3.27828517,0.0028062136725993335,2.562526568804951,648759.1395289993,208902557.69109005,52.23
2024-10-25,3.404868662,0.003006021042981447,10.856895782181999,1850514.3295530023,223776788.80396587,57.65
2024-10-26,3.307993321,0.00287066322641727,6.042511624227282,1036040.3785769994,213700366.4845115,53.9
2024-10-27,3.277596663,0.0027998200419732827,3.1856480984113875,422903.1275550002,208426597.57310057,52.57
2024-10-28,3.23129518,0.002840600295999136,2.4577321128503757,500042.8539649998,211462396.1127756,53.46
2024-10-29,3.150448727,0.0028092957948488936,2.8919713047722104,687726.5025020003,209131999.6709851,55.91
2024-10-30,3.196933624,0.002897757314915295,4.103452225225981,665614.6134600001,215717327.7874986,55.32
2024-10-31,3.347674715,0.0029562930433156246,5.030837084538006,1973777.9929190013,220074894.53251874,51.86
2024-11-01,3.286611118,0.0028622392501506428,3.6568752642904405,592109.1913519994,213073261.6402829,52.57
2024-11-02,3.266358614,0.0029016502601681682,1.9703897833760926,295766.54359499976,216007129.74670693,52.28
2024-11-03,3.291677086,0.002900922558563816,1.448401274760829,324075.5782779999,215952957.56164867,51.41
2024-11-04,3.258969976,0.002846726962192241,3.6817543880341996,779762.5557999997,211918482.63617766,53.36
2024-11-05,3.237989843,0.0028717940478454043,1.9359491837089453,556946.2362050001,213784548.06018254,53.06
2024-11-06,3.222592137,0.002845737122245925,2.8253390901292503,800687.9318509996,211844796.1245234,53.87
2024-11-07,3.060353999,0.002599945291745494,13.745789195332883,2003380.9687790028,193547350.51213932,72.62
2024-11-08,2.997725236,0.002826824293420179,11.097015755462113,1838267.7513400025,210436871.14951167,69.26
2024-11-09,3.117106824,0.0026663521045229084,7.432365654582131,729054.2644539996,198490863.25059214,60.74
2024-11-10,3.147189767,0.0028840035309510193,10.990090432050179,2955077.6723790015,214693456.84134695,65.01
2024-11-11,3.089607934,0.0028362968511957266,6.1958149256682535,1495955.4191859988,211142035.39502528,60.07
2024-11-12,3.053332955,0.00278879875346071,3.6219424712302244,1132652.4112609988,207606141.38980672,59.0
2024-11-13,3.08493145,0.002863035968825454,5.624204027976994,1116321.4139899989,213132571.6531139,59.64
2024-11-14,3.17808021,0.0029930141929376455,7.253100425372913,1481339.0372250008,222808521.75139397,58.72
2024-11-15,3.369814872,0.003228440698831593,8.80523093373619,3772016.7104840055,240334343.0064685,55.35
2024-11-16,3.669224092,0.0033887731976498356,13.398951385360514,5226328.725724996,252269951.9770819,55.06
2024-11-17,3.987419913,0.0036615371825183744,12.395893560046543,3640770.330676998,272575281.76769304,44.21
2024-11-18,4.446636143,0.00404869821161054,17.225376430028053,5809531.537180988,301396654.1405072,18.8
2024-11-19,4.367486912,0.003900921435491549,5.658639112762353,2042705.4293289997,290395729.0149427,6.67
2024-11-20,4.126387224,0.003740797654486748,10.884395541907589,3920834.9591509975,278475657.5942633,13.59
2024-11-21,4.10221535,0.003883128093354887,5.545599382480346,1912669.4318910015,289071141.82526577,6.57
2024-11-22,4.198397548,0.0038300122423401287,8.104471714777235,3629469.164262004,285117046.22689176,9.4
2024-11-23,4.381703328,0.004186154023012335,11.70263754811153,4339574.489527992,311629257.18557084,14.91
2024-11-24,4.47015328,0.004205270724886076,6.727372704588966,2283439.458758003,313052359.05234474,7.66
2024-11-25,4.629616949,0.004389578353187867,8.456528524991343,2625593.012275001,326772745.1120987,9.71
2024-11-26,4.458866112,0.004297870051704729,7.632463053159974,2499444.027265003,319945717.3171741,8.68
2024-11-27,4.485920425,0.004481086452869316,8.266276229882845,2155549.7776240027,333584869.31331784,9.44
2024-11-28,4.726125508,0.004745201806433134,11.05268732597128,2899924.471233999,353246370.29726154,13.62
2024-11-29,5.274659811,0.005246818497128856,14.340930614867355,5930391.803154006,390588148.8973968,18.52
2024-11-30,5.990646964,0.005984482953427233,16.019110696826864,7918890.771757009,445501997.0990553,18.38
2024-12-01,6.028099904,0.005872674525093356,10.696479343471687,6591004.994790012,437178658.4743337,12.78
2024-12-02,6.365975263,0.006422906470654317,14.3041374703713,7031478.393875,478139495.44600964,18.3
2024-12-03,6.336121189,0.0061939325322470295,16.37155959192727,8444754.732941985,461094021.73709655,18.34
2024-12-04,6.514123906,0.006441526887496941,14.805548320963686,5855690.519784004,479525652.4381446,18.3
2024-12-05,6.739186575,0.006751761347757702,10.985636030552005,6022481.602545014,502620391.3973334,13.12
2024-12-06,6.571692594,0.006560965797691962,9.307671330599495,4526235.119674002,488417025.91807806,10.47
2024-12-07,6.177694974,0.0064947639358741704,8.06849173103092,4006627.397640006,483488770.3142065,8.78
2024-12-08,6.144083275,0.006561910221130676,13.736136160891826,4312541.491740003,488487331.4952397,18.28
2024-12-09,6.142751042,0.00646137795201036,6.7830017557167315,4621692.756454,481003422.35646415,7.25
2024-12-10,6.396764387,0.0067023182361712385,10.290841868996123,3975525.5387010057,498939705.0078857,11.97
2024-12-11,5.990011821,0.006402956528386701,18.963209909543604,7139657.536719994,476654364.78536606,18.3
2024-12-12,5.668897113,0.006194501024559007,7.4766629315430615,2359238.345734002,461136341.9278787,8.09
2024-12-13,5.736870782,0.0063615497961828395,5.697971004048817,1746155.677356999,473571929.4214886,6.17
2024-12-14,5.782678509,0.006324158758708209,2.831439051749649,1129230.4841000005,470788433.8382964,4.13
2024-12-15,5.771744517,0.0062051546830127575,4.507551517899287,1130563.7844809985,461929430.6799886,5.2
2024-12-16,5.744488729,0.006111017680712655,3.4538108149773263,1011488.6189629994,454921603.4621675,4.51
2024-12-17,5.786505795,0.00622469487813014,2.710997564146295,1097469.465171,463384058.59291697,4.09
2024-12-18,5.60166288,0.005848498134813197,10.00066316780991,2299991.843134002,435378898.9568822,11.65
2024-12-19,5.875498164,0.006284569879879645,19.7278449234599,4042641.3552600024,467841324.6697529,18.32
2024-12-20,5.959895303,0.006547949281240185,9.746491602870442,2445971.4036159976,487448039.27049834,11.14
2024-12-21,6.024195701,0.006558064832200715,6.016786770906442,2414947.807006002,488201069.76448494,6.44
2024-12-22,6.089636008,0.0066920996195767414,9.40893344128134,1810594.3867430019,498179002.0138483,10.6
2024-12-23,6.09752799,0.006716564272400465,4.763042311605447,1611668.9250710013,500000220.6180491,5.31
2024-12-24,6.134858864,0.006903832913383321,5.784940960925106,1278450.041414,513941032.9156444,6.17
2024-12-25,6.150806552,0.0068646780981626715,2.178137392833026,547447.4882409999,511026236.6813508,3.75
2024-12-26,6.141456246,0.006861380290106601,2.079814608391668,750955.5686430002,510780738.4342237,3.71
2024-12-27,6.089840522,0.0067269590682906815,3.2402175239738873,779571.8117980002,500774038.9018619,4.28
2024-12-28,5.985573808,0.006730617727774049,1.4251486628673504,573317.3588979996,501046399.9594888,3.51
2024-12-29,5.974870938,0.006624246805825234,2.9861985262401847,693865.3079230003,493127844.83446735,4.16
2024-12-30,6.011616605,0.006750676136109719,3.248537038235719,696790.0693130003,502539605.1439153,4.28
2024-12-31,6.034975775,0.006907683884350216,3.046136893483224,727293.7158049999,514227710.18916553,4.15
2025-01-01,5.72418322,0.006430634582002253,16.290537263918043,5743916.515732999,478714798.11895615,18.3
2025-01-02,5.432350803,0.006109394016917123,7.5053598787153755,2522702.6514880024,454800733.2935738,8.14
2025-01-03,5.783697801,0.00665161494766261,11.821308791601531,2679261.977898007,495165207.4504739,14.63
2025-01-04,5.643468174,0.006363957841282735,7.372805865455158,1566745.4676950036,473751191.17383325,7.94
2025-01-05,5.439218409,0.006366106979407137,1.495926051776045,767697.5991429999,473911179.1517277,3.59
2025-01-06,5.625590224,0.00672700767924695,12.541176839871703,2780438.6085160063,500777657.64023364,15.99
2025-01-07,5.587814046,0.006587315459843883,4.434190646363212,1225241.8096330015,490378569.9984808,5.08
2025-01-08,5.451886326,0.006409568445336838,7.1739582095652485,2105908.328544004,477146574.7605406,7.7
2025-01-09,5.344054771,0.006478207572546128,4.689022280140423,1251070.123578001,482256267.3586894,5.29
2025-01-10,5.311313456,0.006671762091690537,3.9725953763645157,1543137.3091980014,496665018.3731775,4.74
2025-01-11,5.29403176,0.006590303991824322,2.5061381630953625,1881103.5837220121,490601044.8515368,3.93
2025-01-12,5.193570115,0.006494479091663534,2.4820459928055207,976853.3111929994,483467565.6979199,3.94
2025-01-13,4.987620182,0.006249835205755545,10.827396310878616,4030099.6488220035,465255576.35844564,12.94
2025-01-14,4.852888171,0.005997560596925614,6.635251861814213,2307900.5050660013,446475534.21850544,7.18
2025-01-15,4.799693244,0.006075310372777734,6.520555215453347,2008988.8674110004,452263449.51305676,7.04
2025-01-16,4.658556314,0.006086724860988834,5.464517437975925,2372514.676609999,453113176.604517,6.01
2025-01-17,4.3225916,0.005945856212174131,4.374929600656094,1545240.9992660014,442626512.1985877,5.15
2025-01-18,3.951098041,0.005770435279709951,9.237594457851156,2797039.113187002,429567677.1490176,39.36
2025-01-19,3.739913009,0.005498315718200524,16.768636904168563,4522458.775014998,409310320.0731248,53.12
2025-01-20,3.904380584,0.005809099637587148,9.019027478927688,2235250.519924004,432445962.3383804,40.32
2025-01-21,3.95555081,0.005735505748624317,5.6165848360375135,1465449.5964399995,426967423.1291658,34.93
2025-01-22,4.036758499,0.0057946681201815325,5.956298396606502,1559626.7192440003,431371638.9798871,6.52
2025-01-23,4.164204048,0.006566890227718886,20.808904642794353,5544738.058282992,488858057.4038736,18.28
2025-01-24,4.556748756,0.006770141034619702,12.608666651023723,5658647.723487998,503988627.76241267,16.11
2025-01-25,4.64489559,0.006842925577834883,5.879725176031976,2753542.6876270026,509406916.9634431,6.27
2025-01-26,4.629020306,0.006793244747394285,3.8724087746054714,1799784.8945890004,505708534.10379255,4.66
2025-01-27,4.468287872,0.006696714681785398,7.053197881981688,3079008.5919910013,498522560.420931,7.52
2025-01-28,4.472394606,0.00655937814680763,2.621761012227125,1307323.018488,488298836.653413,3.99
2025-01-29,4.479881516,0.006643261454635827,5.2241364087621704,1683809.2664010022,494543349.5798531,5.7
2025-01-30,4.582786027,0.006832649071465145,4.217551697270446,2006062.816667004,508641904.48925805,4.88
2025-01-31,4.5809119,0.006568841367778528,4.943891503522279,1203734.1955600004,489003305.8405314,5.48
2025-02-01,4.562271894,0.00663971207336971,2.710962075619506,898628.1123579992,494279123.504714,4.02
2025-02-02,4.536881937,0.0062275393913554435,9.394900649880784,3376285.4399679992,463595812.2786588,10.66
2025-02-03,4.309654302,0.006779821927583256,13.73621059809827,4913503.361272997,504709301.0741305,18.24
2025-02-04,4.103804623,0.006692842318442359,4.322695328295402,1940150.4028650029,498234290.63785326,4.98
2025-02-05,3.794784101,0.006377345163970218,5.418887388202378,1485791.368954002,474747781.6962722,39.06
2025-02-06,3.752251493,0.006229911060523171,5.976780754687719,2537777.351152008,463772366.10275745,40.77
2025-02-07,3.59430679,0.005938959599483233,9.5159754135681,3375575.57396703,442113108.659648,49.55
2025-02-08,3.501674564,0.0059287898390889575,5.283818079986355,1679292.9580170014,441356042.6606424,47.08
2025-02-09,3.540069315,0.005914461983883481,3.3943533938913593,972065.6591909997,440289436.2122891,44.66
2025-02-10,3.55592541,0.005949790951476174,5.010609542099384,1632955.8541369997,442919425.4261407,45.36
2025-02-11,3.431019167,0.005905042851973746,4.022446783324694,992904.8590080006,439588249.14076054,48.05
2025-02-12,3.279331014,0.0057639843295337915,5.856602238933569,1678557.6408980002,429087450.00006735,53.75
2025-02-13,3.184423578,0.00580339392963167,3.461580014007687,822547.499243999,432021213.14804745,54.5
2025-02-14,3.297533581,0.006102706858482672,9.613633338679948,1496097.6791899987,454302922.1274881,57.83
2025-02-15,3.389047507,0.006104447898778651,3.684838671492684,1009374.8842079993,454432530.13789177,48.95
2025-02-16,3.501457847,0.006448336305935683,6.508911258102799,1826387.7757380023,480032564.98800915,48.17
2025-02-17,3.408778494,0.00609684375094577,10.569153371335887,1854251.7882650017,453866455.662929,56.29
2025-02-18,3.260952423,0.0058605794569225635,6.769290014960654,1775040.3118740006,436278267.06757873,55.17
2025-02-19,3.244338267,0.005921410225230136,7.202054257879937,1652783.1549199994,440806683.13576615,56.1
2025-02-20,3.267623623,0.005852460790360383,3.407045183325298,1166129.7811289995,435673890.34942615,52.17
2025-02-21,3.220852505,0.0057260947369039954,3.034641168688711,986524.3559460001,426266840.5477208,53.27
